Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-01,2017,01,01,,-7.3,,-15,,-11.2,,29.2,,0,,,M,,M,0,,25,,33,,43,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-02,2017,01,02,,-12.9,,-17.5,,-15.2,,33.2,,0,,,M,,M,0.8,,25,,36,,59,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-03,2017,01,03,,-17.5,,-27.2,,-22.4,,40.4,,0,,,M,,M,1.1,,24,,1,,59,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-04,2017,01,04,,-24.4,,-31.9,,-28.2,,46.2,,0,,,M,,M,0.2,,22,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-05,2017,01,05,,-22.5,,-30.9,,-26.7,,44.7,,0,,,M,,M,0.2,,22,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-06,2017,01,06,,-15.8,,-26.6,,-21.2,,39.2,,0,,,M,,M,0,,22,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-07,2017,01,07,,-18,,-26.5,,-22.3,,40.3,,0,,,M,,M,0,,23,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-08,2017,01,08,,-15.6,,-25.4,,-20.5,,38.5,,0,,,M,,M,0,,23,,18,,44,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-09,2017,01,09,,-15.3,,-24.1,,-19.7,,37.7,,0,,,M,,M,0.9,,23,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-10,2017,01,10,,-15.2,,-24.2,,-19.7,,37.7,,0,,,M,,M,0.7,,30,,31,,41,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-11,2017,01,11,,-20.1,,-32.5,,-26.3,,44.3,,0,,,M,,M,0.2,,30,,19,,46,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-12,2017,01,12,,-15.5,,-30.7,,-23.1,,41.1,,0,,,M,,M,1.2,,35,,31,,85,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-13,2017,01,13,,-18.7,,-32.7,,-25.7,,43.7,,0,,,M,,M,0,,41,,17,,57,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-14,2017,01,14,,-13.1,,-23.9,,-18.5,,36.5,,0,,,M,,M,0,,29,,18,,35,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-15,2017,01,15,,-6.5,,-17.1,,-11.8,,29.8,,0,,,M,,M,0,,28,,20,,46,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-16,2017,01,16,,-6.3,,-15.6,,-11,,29,,0,,,M,,M,0,,28,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-17,2017,01,17,,-4.8,,-16,,-10.4,,28.4,,0,,,M,,M,0,,28,,18,,54,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-18,2017,01,18,,0.3,,-8.9,,-4.3,,22.3,,0,,,M,,M,0,,28,,17,,48,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-19,2017,01,19,,-1.3,,-4.7,,-3,,21,,0,,,M,,M,0,,29,,18,,43,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-20,2017,01,20,,2.4,,-1.3,,0.6,,17.4,,0,,,M,,M,2.9,,30,,18,,44,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-21,2017,01,21,,2,,0.9,,1.5,,16.5,,0,,,M,,M,0.2,,27,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-22,2017,01,22,,1.3,,-0.1,,0.6,,17.4,,0,,,M,,M,1.7,,26,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-23,2017,01,23,,-0.1,,-3.2,,-1.7,,19.7,,0,,,M,,M,0.3,,24,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-24,2017,01,24,,,M,-3.7,E,,M,,M,,M,,M,,M,,M,24,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-25,2017,01,25,,-5.4,,-12,,-8.7,,26.7,,0,,,M,,M,0,,26,,32,,32,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-26,2017,01,26,,-6.4,,-12,,-9.2,,27.2,,0,,,M,,M,0,,27,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-27,2017,01,27,,-2.6,,-13.2,,-7.9,,25.9,,0,,,M,,M,0,,28,,35,,35,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-28,2017,01,28,,-5,,-8.4,,-6.7,,24.7,,0,,,M,,M,0,,28,,4,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-29,2017,01,29,,-8.4,,-15.8,,-12.1,,30.1,,0,,,M,,M,0.2,,28,,2,,39,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-30,2017,01,30,,-2.2,,-8.5,,-5.4,,23.4,,0,,,M,,M,2.5,,28,,19,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-01-31,2017,01,31,,-2,,-21.1,,-11.6,,29.6,,0,,,M,,M,0.4,,30,,1,,46,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-01,2017,02,01,,-15.5,,-23.2,,-19.4,,37.4,,0,,,M,,M,0.2,,28,,31,,41,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-02,2017,02,02,,-14.2,,-23.3,,-18.8,,36.8,,0,,,M,,M,0,,29,,27,,35,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-03,2017,02,03,,-9.8,,-20.7,,-15.3,,33.3,,0,,,M,,M,0,,29,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-04,2017,02,04,,-10.2,,-17.5,,-13.9,,31.9,,0,,,M,,M,0,,29,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-05,2017,02,05,,-14.6,,-24.1,,-19.4,,37.4,,0,,,M,,M,1.1,,29,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-06,2017,02,06,,-14.5,,-19.2,,-16.9,,34.9,,0,,,M,,M,0.9,,30,,2,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-07,2017,02,07,,-18.5,,-27,,-22.8,,40.8,,0,,,M,,M,0.9,,29,,2,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-08,2017,02,08,,-18.7,,-27.9,,-23.3,,41.3,,0,,,M,,M,0,,29,,27,,39,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-09,2017,02,09,,-11,,-23.1,,-17.1,,35.1,,0,,,M,,M,0.5,,29,,17,,54,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-10,2017,02,10,,-5.9,,-14.9,,-10.4,,28.4,,0,,,M,,M,1.7,,34,,16,,44,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-11,2017,02,11,,-5.1,,-11.8,,-8.5,,26.5,,0,,,M,,M,0,,34,,17,,54,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-12,2017,02,12,,-0.9,,-12,,-6.5,,24.5,,0,,,M,,M,0,,34,,27,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-13,2017,02,13,,2.4,,-8.2,,-2.9,,20.9,,0,,,M,,M,0,,33,,28,,35,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-14,2017,02,14,,0.3,,-16.1,,-7.9,,25.9,,0,,,M,,M,0,,33,,35,,46,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-15,2017,02,15,,-2.1,,-15.2,,-8.7,,26.7,,0,,,M,,M,0,,33,,16,,44,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-16,2017,02,16,,2.1,,-3.4,,-0.7,,18.7,,0,,,M,,M,0,,32,,17,,41,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-17,2017,02,17,,5.3,,-3,,1.2,,16.8,,0,,,M,,M,0,,31,,25,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-18,2017,02,18,,3.4,,-3.2,,0.1,,17.9,,0,,,M,,M,0,,28,,26,,39,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-19,2017,02,19,,4.5,,-4.7,,-0.1,,18.1,,0,,,M,,M,0,,26,,10,,41,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-20,2017,02,20,,4.9,,-0.4,,2.3,,15.7,,0,,,M,,M,1.1,,21,,15,,33,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-21,2017,02,21,,2,,-0.3,,0.9,,17.1,,0,,,M,,M,0,,20,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-22,2017,02,22,,1.4,,-3.6,,-1.1,,19.1,,0,,,M,,M,0,,18,,33,,39,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-23,2017,02,23,,-3.6,,-11.2,,-7.4,,25.4,,0,,,M,,M,0.2,,19,,33,,33,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-24,2017,02,24,,-8.5,,-15.1,,-11.8,,29.8,,0,,,M,,M,0,,18,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-25,2017,02,25,,-7.6,,-12.7,,-10.2,,28.2,,0,,,M,,M,0.2,,18,,30,,32,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-26,2017,02,26,,-6.8,,-19.2,,-13,,31,,0,,,M,,M,0.2,,19,,23,,32,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-27,2017,02,27,,-10,,-16.6,,-13.3,,31.3,,0,,,M,,M,0,,18,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-02-28,2017,02,28,,-9.7,,-20.3,,-15,,33,,0,,,M,,M,0,,18,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-01,2017,03,01,,-7.2,,-16.6,,-11.9,,29.9,,0,,,M,,M,0,,18,,30,,32,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-02,2017,03,02,,-15.1,,-22.5,,-18.8,,36.8,,0,,,M,,M,0,,18,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-03,2017,03,03,,-4.4,,-20.1,,-12.3,,30.3,,0,,,M,,M,0,,19,,17,,41,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-04,2017,03,04,,3.7,,-5.3,,-0.8,,18.8,,0,,,M,,M,0,,19,,17,,67,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-05,2017,03,05,,6.5,,-2,,2.3,,15.7,,0,,,M,,M,0,,16,,18,,48,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-06,2017,03,06,,5.9,,-10.5,,-2.3,,20.3,,0,,,M,,M,3.5,,12,,28,,67,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-07,2017,03,07,,-10.1,,-12.5,,-11.3,,29.3,,0,,,M,,M,0,,7,,27,,70,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-08,2017,03,08,,-9.4,,-15.5,,-12.5,,30.5,,0,,,M,,M,0.3,,7,,30,,82,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-09,2017,03,09,,-15.5,,-21.7,,-18.6,,36.6,,0,,,M,,M,0,,7,,31,,44,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-10,2017,03,10,,-16.9,,-23.4,,-20.2,,38.2,,0,,,M,,M,0,,7,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-11,2017,03,11,,-13.6,,-20.9,,-17.3,,35.3,,0,,,M,,M,0,,7,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-12,2017,03,12,,-11.5,,-16.4,,-14,,32,,0,,,M,,M,0,,7,,3,,32,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-13,2017,03,13,,-9.2,,-19,,-14.1,,32.1,,0,,,M,,M,0,,7,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-14,2017,03,14,,-3.3,,-16,,-9.7,,27.7,,0,,,M,,M,0,,7,,18,,35,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-15,2017,03,15,,-0.1,,-10,,-5.1,,23.1,,0,,,M,,M,0,,7,,17,,46,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-16,2017,03,16,,1.3,,-2.8,,-0.8,,18.8,,0,,,M,,M,7.1,,7,,16,,44,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-17,2017,03,17,,1.3,,-9.1,,-3.9,,21.9,,0,,,M,,M,0.6,,7,,32,,67,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-18,2017,03,18,,0.7,,-11.4,,-5.4,,23.4,,0,,,M,,M,0,,7,,15,,50,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-19,2017,03,19,,6.8,,0.5,,3.7,,14.3,,0,,,M,,M,0,,7,,18,,63,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-20,2017,03,20,,5.3,,-8.3,,-1.5,,19.5,,0,,,M,,M,0,,6,,30,,80,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-21,2017,03,21,,-7.6,,-12.6,,-10.1,,28.1,,0,,,M,,M,0,,3,,33,,46,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-22,2017,03,22,,-0.1,,-11,,-5.6,,23.6,,0,,,M,,M,0,,3,,16,,54,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-23,2017,03,23,,3.1,,-1.4,,0.9,,17.1,,0,,,M,,M,0,,3,,17,,50,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-24,2017,03,24,,0.4,,-2.2,,-0.9,,18.9,,0,,,M,,M,0,,2,,35,,32,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-25,2017,03,25,,4.3,,-2.8,,0.8,,17.2,,0,,,M,,M,0,,1,,17,,63,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-26,2017,03,26,,6.7,,-0.9,,2.9,,15.1,,0,,,M,,M,0,,1,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-27,2017,03,27,,5.8,,-0.9,,2.5,,15.5,,0,,,M,,M,0,,0,T,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-28,2017,03,28,,4.5,,-1.8,,1.4,,16.6,,0,,,M,,M,0,,0,T,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-29,2017,03,29,,12.3,,1.5,,6.9,,11.1,,0,,,M,,M,2.4,,0,T,19,,50,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-30,2017,03,30,,10.6,,4.3,,7.5,,10.5,,0,,,M,,M,0.2,,0,T,19,,52,
-97.25,49.92,WINNIPEG A CS,502S001,2017-03-31,2017,03,31,,8.4,,3.1,,5.8,,12.2,,0,,,M,,M,0,,0,T,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-01,2017,04,01,,8,,1.3,,4.7,,13.3,,0,,,M,,M,0,,0,T,15,,33,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-02,2017,04,02,,11.7,,4,,7.9,,10.1,,0,,,M,,M,0,,0,T,19,,56,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-03,2017,04,03,,14.1,,-0.6,,6.8,,11.2,,0,,,M,,M,0,,,,32,,32,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-04,2017,04,04,,10.8,,-2.2,,4.3,,13.7,,0,,,M,,M,0,,,,33,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-05,2017,04,05,,8.3,,-4.2,,2.1,,15.9,,0,,,M,,M,0,,,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-06,2017,04,06,,10.6,,-3.6,,3.5,,14.5,,0,,,M,,M,0,,,,22,,32,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-07,2017,04,07,,14.8,,2.5,,8.7,,9.3,,0,,,M,,M,0,,,,18,,65,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-08,2017,04,08,,19.8,,6.9,,13.4,,4.6,,0,,,M,,M,0,,,,17,,50,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-09,2017,04,09,,9.9,,-4.1,,2.9,,15.1,,0,,,M,,M,0,,,,1,,54,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-10,2017,04,10,,5.6,,-6.7,,-0.6,,18.6,,0,,,M,,M,0,,,,1,,35,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-11,2017,04,11,,10.7,,-5.6,,2.6,,15.4,,0,,,M,,M,0,,,,15,,33,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-12,2017,04,12,,15.7,,-0.7,,7.5,,10.5,,0,,,M,,M,0,,,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-13,2017,04,13,,18.9,,-1.4,,8.8,,9.2,,0,,,M,,M,0,,,,13,,33,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-14,2017,04,14,,21.1,,7.5,,14.3,,3.7,,0,,,M,,M,3.9,,,,18,,59,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-15,2017,04,15,,16.8,,3.5,,10.2,,7.8,,0,,,M,,M,12.4,,,,19,,43,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-16,2017,04,16,,7.5,,-3.9,,1.8,,16.2,,0,,,M,,M,7,,,,33,,70,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-17,2017,04,17,,1.2,,-4.7,,-1.8,,19.8,,0,,,M,,M,0,,,,31,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-18,2017,04,18,,7.2,,-1.2,,3,,15,,0,,,M,,M,0,,,,4,,35,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-19,2017,04,19,,13.2,,-3.6,,4.8,,13.2,,0,,,M,,M,0,,,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-20,2017,04,20,,12.9,,-0.2,,6.4,,11.6,,0,,,M,,M,0,,,,33,,33,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-21,2017,04,21,,17.4,,-3.1,,7.2,,10.8,,0,,,M,,M,0,,,,2,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-22,2017,04,22,,7.2,,-2.7,,2.3,,15.7,,0,,,M,,M,7.2,,,,36,,39,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-23,2017,04,23,,5,,-3.8,,0.6,,17.4,,0,,,M,,M,0,,,,4,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-24,2017,04,24,,1.3,,-2.3,,-0.5,,18.5,,0,,,M,,M,1.2,,,,5,,56,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-25,2017,04,25,,6.4,,-1.2,,2.6,,15.4,,0,,,M,,M,0,,,,2,,54,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-26,2017,04,26,,5.8,,-2.5,,1.7,,16.3,,0,,,M,,M,0,,,,1,,50,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-27,2017,04,27,,7.2,,-3.6,,1.8,,16.2,,0,,,M,,M,0,,,,36,,65,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-28,2017,04,28,,11.7,,-6.8,,2.5,,15.5,,0,,,M,,M,0,,,,35,,43,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-29,2017,04,29,,18.2,,-6.7,,5.8,,12.2,,0,,,M,,M,0,,,,16,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-04-30,2017,04,30,,20.2,,4.3,,12.3,,5.7,,0,,,M,,M,0,,,,18,,35,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-01,2017,05,01,,19.3,,-2.3,,8.5,,9.5,,0,,,M,,M,0,,,,9,,35,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-02,2017,05,02,,19.4,,4.6,,12,,6,,0,,,M,,M,0,,,,28,,41,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-03,2017,05,03,,18.8,,6.6,,12.7,,5.3,,0,,,M,,M,0,,,,30,,43,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-04,2017,05,04,,21.3,,2.6,,12,,6,,0,,,M,,M,0,,,,30,,41,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-05,2017,05,05,,23.8,,4.6,,14.2,,3.8,,0,,,M,,M,0,,,,4,,52,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-06,2017,05,06,,17.8,,0.4,,9.1,,8.9,,0,,,M,,M,0,,,,7,,39,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-07,2017,05,07,,19.9,,8.3,,14.1,,3.9,,0,,,M,,M,0,,,,10,,48,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-08,2017,05,08,,17.5,,6.1,,11.8,,6.2,,0,,,M,,M,3,,,,12,,44,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-09,2017,05,09,,17.3,,4.5,,10.9,,7.1,,0,,,M,,M,0,,,,30,,59,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-10,2017,05,10,,12,,1.4,,6.7,,11.3,,0,,,M,,M,0,,,,30,,52,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-11,2017,05,11,,16.4,,-3.8,,6.3,,11.7,,0,,,M,,M,0,,,,33,,35,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-12,2017,05,12,,13.8,,-0.7,,6.6,,11.4,,0,,,M,,M,0,,,,4,,33,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-13,2017,05,13,,20.1,,3.7,,11.9,,6.1,,0,,,M,,M,0,,,,7,,41,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-14,2017,05,14,,23.1,,10.2,,16.7,,1.3,,0,,,M,,M,0,,,,12,,54,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-15,2017,05,15,,23.9,,5.3,,14.6,,3.4,,0,,,M,,M,0,,,,30,,32,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-16,2017,05,16,,17.2,,7.6,,12.4,,5.6,,0,,,M,,M,1.3,,,,1,,33,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-17,2017,05,17,,12,,4.7,,8.4,,9.6,,0,,,M,,M,0,,,,3,,56,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-18,2017,05,18,,14.1,,0.7,,7.4,,10.6,,0,,,M,,M,0,,,,4,,46,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-19,2017,05,19,,18.6,,-4.9,,6.9,,11.1,,0,,,M,,M,0,,,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-20,2017,05,20,,18.8,,6,,12.4,,5.6,,0,,,M,,M,0,,,,10,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-21,2017,05,21,,10.9,,6.4,,8.7,,9.3,,0,,,M,,M,15.5,,,,2,,41,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-22,2017,05,22,,11.9,,6.9,,9.4,,8.6,,0,,,M,,M,0.7,,,,3,,56,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-23,2017,05,23,,20.3,,6.9,,13.6,,4.4,,0,,,M,,M,0,,,,3,,43,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-24,2017,05,24,,22,,5.6,,13.8,,4.2,,0,,,M,,M,0,,,,15,,52,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-25,2017,05,25,,19.4,,10.3,,14.9,,3.1,,0,,,M,,M,0,,,,16,,59,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-26,2017,05,26,,20.2,,9.1,,14.7,,3.3,,0,,,M,,M,0,,,,32,,44,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-27,2017,05,27,,22.2,,6.7,,14.5,,3.5,,0,,,M,,M,0,,,,26,,48,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-28,2017,05,28,,14.5,,6.7,,10.6,,7.4,,0,,,M,,M,2.8,,,,31,,50,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-29,2017,05,29,,10.8,,6.6,,8.7,,9.3,,0,,,M,,M,1.3,,,,32,,52,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-30,2017,05,30,,20.1,,6.5,,13.3,,4.7,,0,,,M,,M,0,,,,33,,70,
-97.25,49.92,WINNIPEG A CS,502S001,2017-05-31,2017,05,31,,24.1,,2.8,,13.5,,4.5,,0,,,M,,M,0,,,,34,,43,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-01,2017,06,01,,29.6,,12,,20.8,,0,,2.8,,,M,,M,0,,,,16,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-02,2017,06,02,,34.5,,17.6,,26.1,,0,,8.1,,,M,,M,2.1,,,,31,,85,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-03,2017,06,03,,27.3,,15.1,,21.2,,0,,3.2,,,M,,M,0,,,,28,,56,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-04,2017,06,04,,25.4,,10.7,,18.1,,0,,0.1,,,M,,M,0,,,,36,,46,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-05,2017,06,05,,29.6,,10.1,,19.9,,0,,1.9,,,M,,M,0,,,,12,,33,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-06,2017,06,06,,29.7,,16.2,,23,,0,,5,,,M,,M,0,,,,19,,56,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-07,2017,06,07,,24.8,,12.5,,18.7,,0,,0.7,,,M,,M,0,,,,1,,32,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-08,2017,06,08,,28.3,,8.7,,18.5,,0,,0.5,,,M,,M,0,,,,2,,37,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-09,2017,06,09,,28.2,,11.4,,19.8,,0,,1.8,,,M,,M,5.2,,,,16,,61,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-10,2017,06,10,,26.2,,13.9,,20.1,,0,,2.1,,,M,,M,1,,,,27,,63,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-11,2017,06,11,,28.1,,10,,19.1,,0,,1.1,,,M,,M,0,,,,25,,57,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-12,2017,06,12,,22.3,,9.4,,15.9,,2.1,,0,,,M,,M,0,,,,33,,33,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-13,2017,06,13,,24.6,,9.2,,16.9,,1.1,,0,,,M,,M,14.6,,,,12,,57,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-14,2017,06,14,,23.7,,14.1,,18.9,,0,,0.9,,,M,,M,5,,,,8,,63,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-15,2017,06,15,,,M,12.7,E,,M,,M,,M,,M,,M,,M,,,26,,46,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-16,2017,06,16,,16.9,,9.9,,13.4,,4.6,,0,,,M,,M,0,,,,30,,33,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-17,2017,06,17,,17.3,,8.8,,13.1,,4.9,,0,,,M,,M,0.2,,,,,,<31,
-97.25,49.92,WINNIPEG A CS,502S001,2017-06-18,2017,06,18,,16.7,,7.9,,12.3,,5.7,,0,,,M,,M,0.6,,,,,,<31,
