Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.01,51.12,CALGARY INTL A,3031092,5/24/2017,2017,5,24,,12.8,E,,M,,M,,M,,M,22.1,,0,,22.1,,,,34,,95,
-114.01,51.12,CALGARY INTL A,3031092,5/25/2017,2017,5,25,,13.3,,7.4,,10.4,,7.6,,0,,1,,0,,1,,,,35,,74,
-114.01,51.12,CALGARY INTL A,3031092,5/26/2017,2017,5,26,,20,,2.6,,11.3,,6.7,,0,,0,,0,,0,,,,32,,39,
-114.01,51.12,CALGARY INTL A,3031092,5/27/2017,2017,5,27,,25.1,,12.1,,18.6,,0,,0.6,,0,T,0,,0,T,,,32,,59,
-114.01,51.12,CALGARY INTL A,3031092,5/28/2017,2017,5,28,,21.5,,8.6,,15.1,,2.9,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,5/29/2017,2017,5,29,,23.3,,8,,15.7,,2.3,,0,,0,,0,,0,,,,19,,41,
-114.01,51.12,CALGARY INTL A,3031092,5/30/2017,2017,5,30,,26,,8.7,,17.4,,0.6,,0,,0,,0,,0,,,,15,,39,
-114.01,51.12,CALGARY INTL A,3031092,5/31/2017,2017,5,31,,28.6,,11.1,,19.9,,0,,1.9,,0,T,0,,0,T,,,28,,50,
-114.01,51.12,CALGARY INTL A,3031092,6/1/2017,2017,6,1,,23.6,,12.3,,18,,0,,0,,0.4,,0,,0.4,,,,31,,37,
-114.01,51.12,CALGARY INTL A,3031092,6/2/2017,2017,6,2,,21.7,,11.8,,16.8,,1.2,,0,,0,T,0,,0,T,,,29,,70,
-114.01,51.12,CALGARY INTL A,3031092,6/3/2017,2017,6,3,,26.4,,6.6,,16.5,,1.5,,0,,0,,0,,0,,,,15,,43,
-114.01,51.12,CALGARY INTL A,3031092,6/4/2017,2017,6,4,,23.5,,10.5,,17,,1,,0,,1.8,,0,,1.8,,,,35,,67,
-114.01,51.12,CALGARY INTL A,3031092,6/5/2017,2017,6,5,,19.4,E,,M,,M,,M,,M,0.8,,0,,0.8,,,,34,,50,
-114.01,51.12,CALGARY INTL A,3031092,6/6/2017,2017,6,6,,23.1,,6.7,,14.9,,3.1,,0,,0,,0,,0,,,,16,,56,
-114.01,51.12,CALGARY INTL A,3031092,6/7/2017,2017,6,7,,26.4,,8.2,,17.3,,0.7,,0,,0,,0,,0,,,,12,,46,
-114.01,51.12,CALGARY INTL A,3031092,6/8/2017,2017,6,8,,26.7,,13.2,,20,,0,,2,,13.2,,0,,13.2,,,,23,,93,
-114.01,51.12,CALGARY INTL A,3031092,6/9/2017,2017,6,9,,20.3,,8.7,,14.5,,3.5,,0,,4.6,,0,,4.6,,,,4,,59,
-114.01,51.12,CALGARY INTL A,3031092,6/10/2017,2017,6,10,,11.3,,4.9,,8.1,,9.9,,0,,13,,0,,13,,,,28,,65,
-114.01,51.12,CALGARY INTL A,3031092,6/11/2017,2017,6,11,,20.7,,8.3,,14.5,,3.5,,0,,0,,0,,0,,,,27,,48,
-114.01,51.12,CALGARY INTL A,3031092,6/12/2017,2017,6,12,,23.3,E,7.7,E,15.5,E,2.5,E,0,E,0,,0,,0,,,,15,,52,
-114.01,51.12,CALGARY INTL A,3031092,6/13/2017,2017,6,13,,18.1,E,,M,,M,,M,,M,1.2,,0,,1.2,,,,35,,54,
-114.01,51.12,CALGARY INTL A,3031092,6/14/2017,2017,6,14,,17.3,,10,,13.7,,4.3,,0,,3,,0,,3,,,,34,,37,
-114.01,51.12,CALGARY INTL A,3031092,6/15/2017,2017,6,15,,19.6,,4.5,,12.1,,5.9,,0,,0,,0,,0,,,,9,,39,
-114.01,51.12,CALGARY INTL A,3031092,6/16/2017,2017,6,16,,21.2,,9.1,,15.2,,2.8,,0,,1.4,,0,,1.4,,,,36,,56,
-114.01,51.12,CALGARY INTL A,3031092,6/17/2017,2017,6,17,,19.6,,10.1,,14.9,,3.1,,0,,0.4,,0,,0.4,,,,33,,37,
-114.01,51.12,CALGARY INTL A,3031092,6/18/2017,2017,6,18,,21.6,,9.6,,15.6,,2.4,,0,,0,,0,,0,,,,26,,57,
-114.01,51.12,CALGARY INTL A,3031092,6/19/2017,2017,6,19,,21.3,,8,,14.7,,3.3,,0,,0,,0,,0,,,,28,,43,
-114.01,51.12,CALGARY INTL A,3031092,6/20/2017,2017,6,20,,26.8,,11,,18.9,,0,,0.9,,0,T,0,,0,T,,,1,,78,
-114.01,51.12,CALGARY INTL A,3031092,6/21/2017,2017,6,21,,20.3,,7.2,,13.8,,4.2,,0,,0.2,,0,,0.2,,,,29,,70,
-114.01,51.12,CALGARY INTL A,3031092,6/22/2017,2017,6,22,,16.9,,6.9,,11.9,,6.1,,0,,0.3,,0,,0.3,,,,34,,59,
-114.01,51.12,CALGARY INTL A,3031092,6/23/2017,2017,6,23,,20.2,,9,,14.6,,3.4,,0,,1.2,,0,,1.2,,,,35,,41,
-114.01,51.12,CALGARY INTL A,3031092,6/24/2017,2017,6,24,,21.3,,8.7,,15,,3,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,6/25/2017,2017,6,25,,26.4,,9.8,,18.1,,0,,0.1,,0,,0,,0,,,,13,,46,
-114.01,51.12,CALGARY INTL A,3031092,6/26/2017,2017,6,26,,32.1,,12.6,,22.4,,0,,4.4,,0,T,0,,0,T,,,28,,70,
-114.01,51.12,CALGARY INTL A,3031092,6/27/2017,2017,6,27,,21.8,,11.8,,16.8,,1.2,,0,,0,,0,,0,,,,34,,61,
-114.01,51.12,CALGARY INTL A,3031092,6/28/2017,2017,6,28,,20,,8.3,,14.2,,3.8,,0,,0,T,0,,0,T,,,35,,59,
-114.01,51.12,CALGARY INTL A,3031092,6/29/2017,2017,6,29,,22.7,,10.8,,16.8,,1.2,,0,,0,,0,,0,,,,32,,32,
-114.01,51.12,CALGARY INTL A,3031092,6/30/2017,2017,6,30,,27.5,,10.8,,19.2,,0,,1.2,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,7/1/2017,2017,7,1,,27.4,,13.8,,20.6,,0,,2.6,,2,,0,,2,,,,36,,52,
-114.01,51.12,CALGARY INTL A,3031092,7/2/2017,2017,7,2,,28.7,,11.3,,20,,0,,2,,0,,0,,0,,,,11,,41,
-114.01,51.12,CALGARY INTL A,3031092,7/3/2017,2017,7,3,,24.5,,12.9,,18.7,,0,,0.7,,0,,0,,0,,,,36,,61,
-114.01,51.12,CALGARY INTL A,3031092,7/4/2017,2017,7,4,,27.7,,9.9,,18.8,,0,,0.8,,0,,0,,0,,,,15,,44,
-114.01,51.12,CALGARY INTL A,3031092,7/5/2017,2017,7,5,,26.6,,12.5,,19.6,,0,,1.6,,0,,0,,0,,,,34,,48,
-114.01,51.12,CALGARY INTL A,3031092,7/6/2017,2017,7,6,,30,,11.5,,20.8,,0,,2.8,,0,,0,,0,,,,10,,33,
-114.01,51.12,CALGARY INTL A,3031092,7/7/2017,2017,7,7,,33,,12.4,,22.7,,0,,4.7,,0,,0,,0,,,,15,,46,
-114.01,51.12,CALGARY INTL A,3031092,7/8/2017,2017,7,8,,28.5,,16.6,,22.6,,0,,4.6,,0,,0,,0,,,,34,,43,
-114.01,51.12,CALGARY INTL A,3031092,7/9/2017,2017,7,9,,31.1,,16.9,,24,,0,,6,,0,,0,,0,,,,0,,56,
-114.01,51.12,CALGARY INTL A,3031092,7/10/2017,2017,7,10,,21.6,,12.9,,17.3,,0.7,,0,,7.2,,0,,7.2,,,,31,,44,
-114.01,51.12,CALGARY INTL A,3031092,7/11/2017,2017,7,11,,18.1,,12.2,,15.2,,2.8,,0,,41.7,,0,,41.7,,,,34,,39,
-114.01,51.12,CALGARY INTL A,3031092,7/12/2017,2017,7,12,,25.1,,10,,17.6,,0.4,,0,,0,,0,,0,,,,16,,41,
-114.01,51.12,CALGARY INTL A,3031092,7/13/2017,2017,7,13,,30.4,,11.6,,21,,0,,3,,0,,0,,0,,,,18,,37,
-114.01,51.12,CALGARY INTL A,3031092,7/14/2017,2017,7,14,,27.5,,11.5,,19.5,,0,,1.5,,0,,0,,0,,,,35,,44,
-114.01,51.12,CALGARY INTL A,3031092,7/15/2017,2017,7,15,,31.1,,12.8,,22,,0,,4,,0,,0,,0,,,,21,,61,
-114.01,51.12,CALGARY INTL A,3031092,7/16/2017,2017,7,16,,22.1,E,,M,,M,,M,,M,,M,,M,1.6,E,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,7/17/2017,2017,7,17,,20.3,E,,M,,M,,M,,M,,M,,M,0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,7/18/2017,2017,7,18,,23.4,,8.2,,15.8,,2.2,,0,,0,,0,,0,,,,9,,32,
-114.01,51.12,CALGARY INTL A,3031092,7/19/2017,2017,7,19,,26.2,,7.5,,16.9,,1.1,,0,,0,,0,,0,,,,15,,32,
-114.01,51.12,CALGARY INTL A,3031092,7/20/2017,2017,7,20,,28.3,,9.1,,18.7,,0,,0.7,,2,,0,,2,,,,23,,54,
-114.01,51.12,CALGARY INTL A,3031092,7/21/2017,2017,7,21,,21.9,,12.9,,17.4,,0.6,,0,,0,,0,,0,,,,35,,59,
-114.01,51.12,CALGARY INTL A,3031092,7/22/2017,2017,7,22,,28.8,,9.5,,19.2,,0,,1.2,,0,,0,,0,,,,28,,43,
-114.01,51.12,CALGARY INTL A,3031092,7/23/2017,2017,7,23,,30.5,E,13.9,E,22.2,E,0,E,4.2,E,0.4,,0,,0.4,,,,34,,83,
-114.01,51.12,CALGARY INTL A,3031092,7/24/2017,2017,7,24,,22.3,,6.2,,14.3,,3.7,,0,,0.6,,0,,0.6,,,,35,,72,
-114.01,51.12,CALGARY INTL A,3031092,7/25/2017,2017,7,25,,24.3,,7.7,,16,,2,,0,,0,,0,,0,,,,12,,32,
-114.01,51.12,CALGARY INTL A,3031092,7/26/2017,2017,7,26,,29.8,,10.6,,20.2,,0,,2.2,,0,,0,,0,,,,14,,33,
-114.01,51.12,CALGARY INTL A,3031092,7/27/2017,2017,7,27,,32.7,,11.7,,22.2,,0,,4.2,,0,,0,,0,,,,33,,59,
-114.01,51.12,CALGARY INTL A,3031092,7/28/2017,2017,7,28,,28.2,,14.6,,21.4,,0,,3.4,,0,,0,,0,,,,34,,59,
-114.01,51.12,CALGARY INTL A,3031092,7/29/2017,2017,7,29,,28.7,,9.9,,19.3,,0,,1.3,,0,,0,,0,,,,12,,39,
-114.01,51.12,CALGARY INTL A,3031092,7/30/2017,2017,7,30,,26.3,,11.9,,19.1,,0,,1.1,,0,,0,,0,,,,36,,44,
-114.01,51.12,CALGARY INTL A,3031092,7/31/2017,2017,7,31,,25.7,,10.5,,18.1,,0,,0.1,,0,T,0,,0,T,,,2,,41,
-114.01,51.12,CALGARY INTL A,3031092,8/1/2017,2017,8,1,,21,,11.7,,16.4,,1.6,,0,,1.8,,0,,1.8,,,,4,,37,
-114.01,51.12,CALGARY INTL A,3031092,8/2/2017,2017,8,2,,21.4,,11.6,,16.5,,1.5,,0,,0,,0,,0,,,,15,,41,
-114.01,51.12,CALGARY INTL A,3031092,8/3/2017,2017,8,3,,29.2,E,,M,,M,,M,,M,0,,0,,0,,,,11,,43,
-114.01,51.12,CALGARY INTL A,3031092,8/4/2017,2017,8,4,,19.7,,12.3,,16,,2,,0,,0.2,,0,,0.2,,,,35,,61,
-114.01,51.12,CALGARY INTL A,3031092,8/5/2017,2017,8,5,,20.1,,10.4,,15.3,,2.7,,0,,3.2,,0,,3.2,,,,1,,37,
-114.01,51.12,CALGARY INTL A,3031092,8/6/2017,2017,8,6,,25.4,,7.9,,16.7,,1.3,,0,,0,,0,,0,,,,13,,35,
-114.01,51.12,CALGARY INTL A,3031092,8/7/2017,2017,8,7,,25.8,,8.9,,17.4,,0.6,,0,,0,,0,,0,,,,36,,48,
-114.01,51.12,CALGARY INTL A,3031092,8/8/2017,2017,8,8,,21.9,,12.3,,17.1,,0.9,,0,,1.4,,0,,1.4,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,8/9/2017,2017,8,9,,26.3,,8.9,,17.6,,0.4,,0,,0.6,,0,,0.6,,,,28,,41,
-114.01,51.12,CALGARY INTL A,3031092,8/10/2017,2017,8,10,,27,,10.3,,18.7,,0,,0.7,,1.8,,0,,1.8,,,,1,,35,
-114.01,51.12,CALGARY INTL A,3031092,8/11/2017,2017,8,11,,25.5,,11.9,,18.7,,0,,0.7,,0.6,,0,,0.6,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,8/12/2017,2017,8,12,,28.6,,10.8,,19.7,,0,,1.7,,0,,0,,0,,,,16,,50,
-114.01,51.12,CALGARY INTL A,3031092,8/13/2017,2017,8,13,,30.5,,11.6,,21.1,,0,,3.1,,1.6,,0,,1.6,,,,30,,54,
-114.01,51.12,CALGARY INTL A,3031092,8/14/2017,2017,8,14,,19.3,,9.6,,14.5,,3.5,,0,,19,,0,,19,,,,30,,57,
-114.01,51.12,CALGARY INTL A,3031092,8/15/2017,2017,8,15,,21.1,,6.9,,14,,4,,0,,0,T,0,,0,T,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,8/16/2017,2017,8,16,,26.4,,7.5,,17,,1,,0,,0,,0,,0,,,,30,,39,
-114.01,51.12,CALGARY INTL A,3031092,8/17/2017,2017,8,17,,25.3,,10.3,,17.8,,0.2,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,8/18/2017,2017,8,18,,28.8,,8.8,,18.8,,0,,0.8,,0,,0,,0,,,,35,,57,
-114.01,51.12,CALGARY INTL A,3031092,8/19/2017,2017,8,19,,19.1,,9.9,,14.5,,3.5,,0,,0,,0,,0,,,,35,,57,
-114.01,51.12,CALGARY INTL A,3031092,8/20/2017,2017,8,20,,20.4,,6.7,,13.6,,4.4,,0,,0,T,0,,0,T,,,22,,33,
-114.01,51.12,CALGARY INTL A,3031092,8/21/2017,2017,8,21,,22.1,,5.5,,13.8,,4.2,,0,,0,,0,,0,,,,17,,37,
-114.01,51.12,CALGARY INTL A,3031092,8/22/2017,2017,8,22,,27.6,,8.7,,18.2,,0,,0.2,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,8/23/2017,2017,8,23,,31.1,,10,,20.6,,0,,2.6,,0,,0,,0,,,,12,,35,
-114.01,51.12,CALGARY INTL A,3031092,8/24/2017,2017,8,24,,28.5,,10.8,,19.7,,0,,1.7,,0,T,0,,0,T,,,34,,70,
-114.01,51.12,CALGARY INTL A,3031092,8/25/2017,2017,8,25,,23.2,,6.2,,14.7,,3.3,,0,,0.6,,0,,0.6,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,8/26/2017,2017,8,26,,25.8,,7.4,,16.6,,1.4,,0,,0,,0,,0,,,,15,,32,
-114.01,51.12,CALGARY INTL A,3031092,8/27/2017,2017,8,27,,31.1,,9.3,,20.2,,0,,2.2,,0,,0,,0,,,,12,,37,
-114.01,51.12,CALGARY INTL A,3031092,8/28/2017,2017,8,28,,28,,12.7,,20.4,,0,,2.4,,0,,0,,0,,,,34,,43,
-114.01,51.12,CALGARY INTL A,3031092,8/29/2017,2017,8,29,,25.6,,9.8,,17.7,,0.3,,0,,0,,0,,0,,,,16,,32,
-114.01,51.12,CALGARY INTL A,3031092,8/30/2017,2017,8,30,,33,,10.6,,21.8,,0,,3.8,,0,,0,,0,,,,23,,39,
-114.01,51.12,CALGARY INTL A,3031092,8/31/2017,2017,8,31,,26.5,,14.1,,20.3,,0,,2.3,,0,,0,,0,,,,35,,41,
-114.01,51.12,CALGARY INTL A,3031092,9/1/2017,2017,9,1,,27,,9.4,,18.2,,0,,0.2,,0,,0,,0,,,,1,,35,
-114.01,51.12,CALGARY INTL A,3031092,9/2/2017,2017,9,2,,32,,8.5,,20.3,,0,,2.3,,0,,0,,0,,,,32,,76,
-114.01,51.12,CALGARY INTL A,3031092,9/3/2017,2017,9,3,,20.9,,11,,16,,2,,0,,0.2,,0,,0.2,,,,2,,59,
-114.01,51.12,CALGARY INTL A,3031092,9/4/2017,2017,9,4,,20.9,,10.9,,15.9,,2.1,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,9/5/2017,2017,9,5,,26.7,,6.6,,16.7,,1.3,,0,,0,,0,,0,,,,16,,33,
-114.01,51.12,CALGARY INTL A,3031092,9/6/2017,2017,9,6,,29.9,,8.1,,19,,0,,1,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,9/7/2017,2017,9,7,,30.9,,9,,20,,0,,2,,0,,0,,0,,,,17,,39,
-114.01,51.12,CALGARY INTL A,3031092,9/8/2017,2017,9,8,,25.9,,12.1,,19,,0,,1,,0,,0,,0,,,,1,,41,
-114.01,51.12,CALGARY INTL A,3031092,9/9/2017,2017,9,9,,27.8,,7.8,,17.8,,0.2,,0,,0,,0,,0,,,,34,,41,
-114.01,51.12,CALGARY INTL A,3031092,9/10/2017,2017,9,10,,23,,8.7,,15.9,,2.1,,0,,0,,0,,0,,,,26,,48,
-114.01,51.12,CALGARY INTL A,3031092,9/11/2017,2017,9,11,,29.1,,8.2,,18.7,,0,,0.7,,0,,0,,0,,,,28,,41,
-114.01,51.12,CALGARY INTL A,3031092,9/12/2017,2017,9,12,,20.5,,7.1,,13.8,,4.2,,0,,1.2,,0,,1.2,,,,35,,52,
-114.01,51.12,CALGARY INTL A,3031092,9/13/2017,2017,9,13,,8.1,,4.8,,6.5,,11.5,,0,,7.7,,0,,7.7,,,,34,,52,
-114.01,51.12,CALGARY INTL A,3031092,9/14/2017,2017,9,14,,9.5,,3.1,,6.3,,11.7,,0,,4,,0,,4,,,,1,,33,
-114.01,51.12,CALGARY INTL A,3031092,9/15/2017,2017,9,15,,8.8,E,,M,,M,,M,,M,0.8,,0,,0.8,,,,9,,32,
-114.01,51.12,CALGARY INTL A,3031092,9/16/2017,2017,9,16,,15,,-0.4,,7.3,,10.7,,0,,0,,0,,0,,,,16,,41,
-114.01,51.12,CALGARY INTL A,3031092,9/17/2017,2017,9,17,,18.3,,-0.2,,9.1,,8.9,,0,,0,,0,,0,,,,15,,39,
-114.01,51.12,CALGARY INTL A,3031092,9/18/2017,2017,9,18,,18,,4.6,,11.3,,6.7,,0,,0,,0,,0,,,,28,,61,
-114.01,51.12,CALGARY INTL A,3031092,9/19/2017,2017,9,19,,13.8,,1.5,,7.7,,10.3,,0,,0,,0,,0,,,,27,,46,
-114.01,51.12,CALGARY INTL A,3031092,9/20/2017,2017,9,20,,8.7,,0.7,,4.7,,13.3,,0,,0.4,,0,,0.4,,,,34,,50,
-114.01,51.12,CALGARY INTL A,3031092,9/21/2017,2017,9,21,,3.7,,1.4,,2.6,,15.4,,0,,4.6,,0,T,4.6,,,,32,,52,
-114.01,51.12,CALGARY INTL A,3031092,9/22/2017,2017,9,22,,6.8,,1,,3.9,,14.1,,0,,0.6,,0,T,0.6,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,9/23/2017,2017,9,23,,11.2,,1.4,,6.3,,11.7,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,9/24/2017,2017,9,24,,16.6,,1.5,,9.1,,8.9,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,9/25/2017,2017,9,25,,19.7,E,,M,,M,,M,,M,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,9/26/2017,2017,9,26,,19.8,,9.3,,14.6,,3.4,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,9/27/2017,2017,9,27,,21.2,,6.1,,13.7,,4.3,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,9/28/2017,2017,9,28,,23.6,,4.4,,14,,4,,0,,0,,0,,0,,,,17,,46,
-114.01,51.12,CALGARY INTL A,3031092,9/29/2017,2017,9,29,,24.9,,4,,14.5,,3.5,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,9/30/2017,2017,9,30,,15.6,,5.7,,10.7,,7.3,,0,,0.8,,0,,0.8,,,,34,,54,
-114.01,51.12,CALGARY INTL A,3031092,10/1/2017,2017,10,1,,12,,2.8,,7.4,,10.6,,0,,0,T,0,,0,T,,,35,,72,
-114.01,51.12,CALGARY INTL A,3031092,10/2/2017,2017,10,2,,3.4,,-1.4,,1,,17,,0,,1.6,,1,,2.6,,1,,34,,82,
-114.01,51.12,CALGARY INTL A,3031092,10/3/2017,2017,10,3,,8,,-5.2,,1.4,,16.6,,0,,0,,0,,0,,2,,35,,50,
-114.01,51.12,CALGARY INTL A,3031092,10/4/2017,2017,10,4,,13.3,,-2.1,,5.6,,12.4,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,10/5/2017,2017,10,5,,17.9,,-0.8,,8.6,,9.4,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,10/6/2017,2017,10,6,,19,,4.9,,12,,6,,0,,0,,0,,0,,,,27,,52,
-114.01,51.12,CALGARY INTL A,3031092,10/7/2017,2017,10,7,,12.2,,2.6,,7.4,,10.6,,0,,0.4,,0,,0.4,,,,31,,54,
-114.01,51.12,CALGARY INTL A,3031092,10/8/2017,2017,10,8,,9.5,,-1.2,,4.2,,13.8,,0,,0,,0,,0,,,,34,,61,
-114.01,51.12,CALGARY INTL A,3031092,10/9/2017,2017,10,9,,13.8,E,,M,,M,,M,,M,0,,0,,0,,,,28,,56,
-114.01,51.12,CALGARY INTL A,3031092,10/10/2017,2017,10,10,,9.6,,2.3,,6,,12,,0,,0,,0,,0,,,,34,,32,
-114.01,51.12,CALGARY INTL A,3031092,10/11/2017,2017,10,11,,3.5,,-1.5,,1,,17,,0,,0,,0,T,0,T,,,34,,43,
-114.01,51.12,CALGARY INTL A,3031092,10/12/2017,2017,10,12,,3.2,,-2.7,,0.3,,17.7,,0,,0,,0.4,,0.4,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,10/13/2017,2017,10,13,,1.6,,-3.3,,-0.9,,18.9,,0,,0,,0,T,0,T,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,10/14/2017,2017,10,14,,10.7,,-6.2,,2.3,,15.7,,0,,0,,0,,0,,,,27,,67,
-114.01,51.12,CALGARY INTL A,3031092,10/15/2017,2017,10,15,,16.2,,1.6,,8.9,,9.1,,0,,0,,0,,0,,,,28,,67,
-114.01,51.12,CALGARY INTL A,3031092,10/16/2017,2017,10,16,,19.9,,5.8,,12.9,,5.1,,0,,0,,0,,0,,,,28,,54,
-114.01,51.12,CALGARY INTL A,3031092,10/17/2017,2017,10,17,,21.4,,-0.7,,10.4,,7.6,,0,,1,,0,,1,,,,27,,91,
-114.01,51.12,CALGARY INTL A,3031092,10/18/2017,2017,10,18,,11.6,,-0.9,,5.4,,12.6,,0,,0,,0,,0,,,,27,,39,
-114.01,51.12,CALGARY INTL A,3031092,10/19/2017,2017,10,19,,17,,1.4,,9.2,,8.8,,0,,0,,0,,0,,,,20,,43,
-114.01,51.12,CALGARY INTL A,3031092,10/20/2017,2017,10,20,,9.3,,0.8,,5.1,,12.9,,0,,0.6,,0,,0.6,,,,32,,70,
-114.01,51.12,CALGARY INTL A,3031092,10/21/2017,2017,10,21,,10.2,,-4,,3.1,,14.9,,0,,0,,0,,0,,,,27,,41,
-114.01,51.12,CALGARY INTL A,3031092,10/22/2017,2017,10,22,,13.4,,-1.5,,6,,12,,0,,0,,0,,0,,,,30,,72,
-114.01,51.12,CALGARY INTL A,3031092,10/23/2017,2017,10,23,,12.8,E,,M,,M,,M,,M,0,,0,,0,,,,27,,59,
-114.01,51.12,CALGARY INTL A,3031092,10/24/2017,2017,10,24,,16.6,,6.1,,11.4,,6.6,,0,,0,,0,,0,,,,27,,70,
-114.01,51.12,CALGARY INTL A,3031092,10/25/2017,2017,10,25,,,M,7.7,E,,M,,M,,M,,M,,,,M,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,10/26/2017,2017,10,26,,5.3,,-5.1,,0.1,,17.9,,0,,0,,0,,0,,,,17,,46,
-114.01,51.12,CALGARY INTL A,3031092,10/27/2017,2017,10,27,,16.5,,-0.7,,7.9,,10.1,,0,,0,,0,,0,,,,32,,32,
-114.01,51.12,CALGARY INTL A,3031092,10/28/2017,2017,10,28,,24.1,,4.2,,14.2,,3.8,,0,,1.2,,0,,1.2,,,,35,,63,
-114.01,51.12,CALGARY INTL A,3031092,10/29/2017,2017,10,29,,5.8,,-1,,2.4,,15.6,,0,,0.6,,0,,0.6,,,,33,,69,
-114.01,51.12,CALGARY INTL A,3031092,10/30/2017,2017,10,30,,8.1,,-6,,1.1,,16.9,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,10/31/2017,2017,10,31,,5.5,,-2.5,,1.5,,16.5,,0,,7.2,,0,T,7.2,,,,33,,44,
-114.01,51.12,CALGARY INTL A,3031092,11/1/2017,2017,11,1,,2.8,,-5.7,,-1.5,,19.5,,0,,0,,2.2,,1.8,,2,,35,,72,
-114.01,51.12,CALGARY INTL A,3031092,11/2/2017,2017,11,2,,-4.9,,-13.6,,-9.3,,27.3,,0,,0,,6,,5.4,,1,,36,,43,
-114.01,51.12,CALGARY INTL A,3031092,11/3/2017,2017,11,3,,-12.8,,-16.3,,-14.6,,32.6,,0,,0,,6.6,,6.8,,8,,34,,39,
-114.01,51.12,CALGARY INTL A,3031092,11/4/2017,2017,11,4,,-11.9,,-18.9,,-15.4,,33.4,,0,,,M,2.2,,0.9,,11,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,11/5/2017,2017,11,5,,-8.5,,-14.2,,-11.4,,29.4,,0,,0,,0.4,,0.4,,10,,34,,37,
-114.01,51.12,CALGARY INTL A,3031092,11/6/2017,2017,11,6,,-8,,-18.1,,-13.1,,31.1,,0,,0,,0,,0,,10,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,11/7/2017,2017,11,7,,,M,-15.2,E,,M,,M,,M,,M,,,,M,9,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,11/8/2017,2017,11,8,,,M,-11.1,E,,M,,M,,M,0,,0,T,0,T,7,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,11/9/2017,2017,11,9,,-4.3,,-16,,-10.2,,28.2,,0,,0,,0.6,,0.6,,7,,16,,44,
-114.01,51.12,CALGARY INTL A,3031092,11/10/2017,2017,11,10,,1,,-4.8,,-1.9,,19.9,,0,,,M,3,,3.8,,8,,35,,32,
-114.01,51.12,CALGARY INTL A,3031092,11/11/2017,2017,11,11,,5.2,,-5.5,,-0.2,,18.2,,0,,0,,0,,0,,7,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,11/12/2017,2017,11,12,,5.3,,-5.3,,0,,18,,0,,0,,0,,0,,,,,,<31,
-114.01,51.12,CALGARY INTL A,3031092,11/13/2017,2017,11,13,,8.8,,-7.8,,0.5,,17.5,,0,,0,,0,,0,,5,,22,,44,
